line,emotion,score
"[sarcastically] Oh, yeah,",neutral,0.5678702592849731
- we had a great time.,joy,0.9684801697731018
- [Fire Hawks exclaim],neutral,0.44231927394866943
[Riley echoing] <i>Great time.</i>,joy,0.955335795879364
[worker clamoring],neutral,0.8240260481834412
Why can't they just,neutral,0.49697911739349365
leave her alone?,neutral,0.3997384011745453
"What are we gonna do now, Joy?",anger,0.3167871832847595
"We go the long way,",neutral,0.9495602250099182
which is the best way.,neutral,0.8063529133796692
"Stretch those hammies, Anger.",anger,0.9748557209968567
Let's go.,neutral,0.6823216676712036
Best night of my life.,joy,0.7745283246040344
"Well, this has been really fun.",joy,0.9747612476348877
Extremely.,surprise,0.3486166000366211
But we're gonna go now.,disgust,0.3061111271381378
"Okay, bye.",neutral,0.4907960891723633
- [♪ upbeat pop music playing],joy,0.9571834206581116
"- Oh, this is",surprise,0.934928834438324
the best band ever!,joy,0.5000976324081421
"- Okay, Riley!",anger,0.4545062780380249
- Michigan knows what's up!,surprise,0.43334802985191345
See? As long as,neutral,0.7807261943817139
"we like what they like,",neutral,0.4765840172767639
we have all the friends we need.,neutral,0.7006704807281494
- [Riley laughing],joy,0.7380629777908325
"- [Sofia] Night, guys.",neutral,0.563220202922821
"Well, I think",neutral,0.928490400314331
I'm calling it a night.,neutral,0.5234357118606567
"- Oh, really?",surprise,0.9647288918495178
"- Yeah, it's late.",sadness,0.6025660037994385
"Plus, I think",neutral,0.9174535274505615
you'll want to get some sleep,neutral,0.7031684517860413
before tomorrow's scrimmage.,fear,0.6484044194221497
What scrimmage?,surprise,0.7428219318389893
Uh. It's just something Coach,neutral,0.9395115971565247
always does on the last day.,neutral,0.7073698043823242
It's how Val made the team,neutral,0.9396378993988037
as a freshman.,fear,0.9415004253387451
Don't tell her that.,neutral,0.5030197501182556
Val scored two goals.,joy,0.7993831038475037
No freshman has ever done that.,neutral,0.8417202234268188
"Dani, stop.",anger,0.7734515070915222
"Technically, it's not your",neutral,0.9103770852088928
"tryout for the next year,",neutral,0.8996345400810242
but it basically is.,neutral,0.9239452481269836
You'll do great.,neutral,0.7569648623466492
Just be yourself.,neutral,0.8372969031333923
[Anxiety] <i>Did you hear that?</i>,fear,0.9473856091499329
"We could become a Fire Hawk,",neutral,0.8864678740501404
"like, tomorrow.",neutral,0.9185910224914551
But how do we be ourself if,neutral,0.7968961000442505
our new self isn't ready yet?,neutral,0.5256714820861816
[grunts] Excellent point.,joy,0.4317273795604706
Let's get,neutral,0.7944399118423462
these memories downstairs.,neutral,0.33840593695640564
[memories clattering],neutral,0.5809025764465332
Oh...,neutral,0.6805174946784973
[memories clattering],neutral,0.5809025764465332
Is that broccoli?,surprise,0.7134424448013306
We're getting,neutral,0.763732373714447
"deeper and deeper in, Joy.",neutral,0.49804258346557617
Great observation.,neutral,0.3396294414997101
The long way did turn out,neutral,0.8250011205673218
to be a little longer,neutral,0.5961967706680298
than I thought.,neutral,0.40788590908050537
"Anyway,",neutral,0.8964388966560364
who wants to sing a song?,surprise,0.9125886559486389
"Oh, I know a song.",surprise,0.4733331501483917
"It's called, ""I give up.""",anger,0.4646516442298889
Or let's play the quiet game!,joy,0.531490683555603
"One, two, three, hush.",disgust,0.48471418023109436
[Anger] I'll tell you,anger,0.9821142554283142
"what we do,",neutral,0.8011468648910522
we go back up there,neutral,0.8840941786766052
and we kick those...,anger,0.7326459288597107
"[Joy] Anger,",anger,0.9755832552909851
now is not the time.,neutral,0.8811416029930115
"[Disgust] Joy, this is useless.",disgust,0.9772633910179138
Real Riley is out there,neutral,0.7980558276176453
"somewhere,",neutral,0.784602165222168
and we're never,neutral,0.5451723337173462
going to find her.,neutral,0.586780846118927
[worker] You know what?,surprise,0.6870942115783691
"Yeah, these can go.",neutral,0.9257296919822693
- Forget 'em!,anger,0.8501446843147278
"- No, no, no, I can find her.",fear,0.5173781514167786
I just need to get,neutral,0.9433818459510803
a better view.,neutral,0.7031524181365967
[gasps],neutral,0.8055470585823059
[machine whirring],neutral,0.5846157670021057
"Okay, well, this isn't",neutral,0.45137789845466614
"working, and that's fine.",neutral,0.8468143343925476
- Everything's fine.,neutral,0.6701439023017883
- This is hopeless.,sadness,0.6616674661636353
I say we cut our losses,neutral,0.6249420642852783
and walk back.,neutral,0.9239364862442017
This whole trip is just a series,neutral,0.9345846176147461
of deader and deader ends.,sadness,0.7157424688339233
Ever since that,neutral,0.8384041786193848
puberty alarm went off,fear,0.9243649244308472
nothing around here works,neutral,0.5820801258087158
the way it's supposed to!,surprise,0.5462584495544434
I don't even recognize,surprise,0.4114348292350769
this place anymore.,disgust,0.8600246906280518
It's light out at 1:00,neutral,0.7125828266143799
in the morning!,surprise,0.8154340386390686
I have never been inside,surprise,0.5249140858650208
so many jars in my life.,neutral,0.3644547164440155
And the Riley we knew is gone!,surprise,0.6951462626457214
"And if Joy can't see that,",neutral,0.5390916466712952
"well, then, she's delusional!",anger,0.3740267753601074
Delusional?,anger,0.35257506370544434
Of course I'm delusional!,anger,0.5207670331001282
Do you know how hard it is to,surprise,0.2802092730998993
"stay positive all the time,",neutral,0.9038726687431335
when all you folks do is,anger,0.6132318377494812
"complain, complain, complain?",anger,0.9572734236717224
Jiminy mother-loving,neutral,0.8190119862556458
toaster strudel!,surprise,0.46460404992103577
[all gasp],fear,0.4559359550476074
Do you think,neutral,0.573919415473938
I have all the answers?,surprise,0.60957932472229
Of course I don't!,anger,0.5775982737541199
[sighs],disgust,0.4457285702228546
We can't even find,surprise,0.3298567235469818
the back of our own mind.,neutral,0.4332771897315979
Anxiety is right!,fear,0.8778237104415894
Riley doesn't need us as much,neutral,0.7537880539894104
as she needs them.,neutral,0.9451172351837158
And that hurts.,sadness,0.9350729584693909
It really hurts.,sadness,0.9283233284950256
"Joy, you've made",joy,0.6602625250816345
a lot of mistakes.,sadness,0.7085844874382019
A lot.,neutral,0.8175411820411682
And you'll make a whole lot,neutral,0.7757757902145386
more in the future.,neutral,0.9664444327354431
"But if you let that stop you,",anger,0.7887932062149048
we might as well lie down,neutral,0.6589710712432861
and give up now.,anger,0.5048142671585083
"Well, actually,",neutral,0.7770103216171265
that does sound kinda nice.,joy,0.8452011346817017
Ow!,disgust,0.4210648834705353
Come on.,anger,0.4805103838443756
- [Anger] Excuse us.,anger,0.9780828952789307
- Hey! You can't use that.,anger,0.3602719008922577
- Riley emergency.,neutral,0.4533744156360626
- [Fear] Thank you!,fear,0.8624480366706848
Hop on!,neutral,0.40228986740112305
[chuckles],neutral,0.7589215636253357
[all screaming],anger,0.7261609435081482
[Anger laughing],anger,0.6820386052131653
[all grunt],disgust,0.41333502531051636
Let's just forget,neutral,0.9097397327423096
that ever happened.,surprise,0.6136863231658936
You don't have to ask me twice.,neutral,0.8830702900886536
- [Joy sighs],neutral,0.3651531934738159
- [Disgust groans],disgust,0.9859055280685425
[Anger groaning],anger,0.9242559671401978
[gasps] Look.,neutral,0.41821807622909546
[Fear gasps],fear,0.9585325121879578
We're right behind you.,neutral,0.7268338799476624
[sighs],disgust,0.4457285702228546
- Whoa!,surprise,0.9038791060447693
- This is great.,joy,0.9614000916481018
The Fire Hawks have accepted us.,joy,0.46583110094070435
But if Coach doesn't put us,anger,0.5552346110343933
"on the team,",neutral,0.5676969289779663
none of that matters.,neutral,0.6780270934104919
Tomorrow is everything.,neutral,0.8236879110336304
Which is why,neutral,0.7828344106674194
we're gonna need more help.,sadness,0.7534958124160767
"Ennui, are you paying attention?",surprise,0.3658792972564697
- No.,neutral,0.8451887965202332
- Ugh. Embarrassment?,disgust,0.9665407538414001
"[Grace] <i>Well,",neutral,0.6850050091743469
this has been really fun.</i>,joy,0.9877488017082214
[Anxiety distantly],fear,0.9390121698379517
Embarrassment?,disgust,0.9675129055976868
- [Bree] <i>Extremely.</i>,fear,0.6256657838821411
- [Anxiety] Never mind.,fear,0.9430443644523621
- [Grace] <i>But we're gonna go.</i>,sadness,0.6318547129631042
"- [Riley] <i>Okay, bye.</i>",neutral,0.568670928478241
[book thuds],neutral,0.8798149824142456
Ah!,surprise,0.8778499960899353
- [gasps],neutral,0.6995549201965332
"- [Anxiety] Now, let's see.",fear,0.9044590592384338
What am I looking for?,neutral,0.5535057783126831
Don't you just hate it,anger,0.7315372824668884
"when you go to do something,",anger,0.4998776614665985
"and then you get there to do it,",neutral,0.8396195769309998
and you forget,neutral,0.4678138196468353
what you were gonna do?,surprise,0.4355628788471222
[Envy] We'll need all the help,neutral,0.8859547972679138
we can get.,neutral,0.8645000457763672
[Anxiety] That is exactly,fear,0.882695198059082
what I was thinking.,neutral,0.3997209072113037
[whimpers],disgust,0.4033295214176178
Oh...,neutral,0.6805174946784973
[Anxiety] Most important game,fear,0.9719722867012024
of our lives.,sadness,0.41369009017944336
[Embarrassment whimpers],disgust,0.9686434268951416
"All right, guys,",neutral,0.5976898670196533
it's gonna be a long night.,sadness,0.7027077674865723
- [cans popping open],neutral,0.5238532423973083
"- [gulps, sighs]",joy,0.3922724425792694
So let's get the team ready.,neutral,0.8978527784347534
[Joy] Come on. We just need to,neutral,0.6637539863586426
cut through...,neutral,0.6433401703834534
[gasps] Imagination Land!,joy,0.6143174767494202
"Oh, you guys are gonna love it.",joy,0.6527543663978577
There's French Fry forest,neutral,0.8898596167564392
and Cloud Town and...,neutral,0.5948823690414429
Whoa!,surprise,0.8872137069702148
This place has changed.,neutral,0.7255739569664001
Mount Crushmore?,surprise,0.6212266087532043
- Those are her top four?,surprise,0.734854519367218
- [Disgust sighs],disgust,0.9748709797859192
The only one that matters,neutral,0.8833782076835632
is Lance.,neutral,0.9439607262611389
"Well, at least",neutral,0.9016256928443909
they got his good side.,neutral,0.8289257884025574
- Every side is his good side.,joy,0.6131604909896851
- [posters rustling],neutral,0.8930761218070984
- <i>The Rumor Mill?</i>,surprise,0.5439679622650146
- Ooh.,surprise,0.666728675365448
Where all of our good gossip,neutral,0.9176350831985474
comes from.,neutral,0.8377653360366821
"[Vendor] Extra, extra!",surprise,0.3252115547657013
Pipin' hot rumors,neutral,0.5877357721328735
right off the mill!,surprise,0.4564448893070221
"""The teacher's lounge",neutral,0.6908911466598511
"has a hot tub""?",neutral,0.7594568729400635
"""Lucy from math class",neutral,0.7473357915878296
"is legit psychic""?",neutral,0.605301558971405
"""Abbie R's been texting Mike T,",neutral,0.7250036597251892
"""but Mike T's been obsessing",neutral,0.5866169929504395
"over Sarah M""? [gasps]",neutral,0.42304426431655884
Where's the journalistic,neutral,0.7261778116226196
integrity?,neutral,0.7612558007240295
Oh!,surprise,0.8990018963813782
Fort Pillowton's still here!,surprise,0.7797513008117676
And it even got bigger.,neutral,0.3693189322948456
Hmm.,neutral,0.8234972357749939
And orange?,neutral,0.612415075302124
"[Anxiety] <i>All right, 22, Riley",fear,0.9052994847297668
"breaks her leg in practice,</i>",sadness,0.367367684841156
<i>disappointing everyone.</i>,surprise,0.3773411214351654
<i>Nice job.</i>,joy,0.9373649954795837
"<i>Now, 18.",neutral,0.768946647644043
Val and Dani whispering</i>,fear,0.5042862296104431
<i>after Riley misses a goal.</i>,sadness,0.8679293394088745
<i>Great! We need to help,joy,0.8332862257957458
Riley prepare.</i>,neutral,0.8440318703651428
<i>Now's the time to send up</i>,neutral,0.9120224118232727
<i>every possible thing,neutral,0.8283785581588745
that could go wrong.</i>,fear,0.4101625978946686
<i>We are looking to the future.</i>,neutral,0.8603830337524414
<i>Every possible mistake,fear,0.40886691212654114
she could make.</i>,neutral,0.9140873551368713
[workers chattering],disgust,0.5132971405982971
"<i>Come on, 17. I'm not seeing",surprise,0.46361926198005676
anything from you.</i>,neutral,0.9073548316955566
[Anxiety],fear,0.9351552128791809
"<i>Riley misses an open goal,</i>",sadness,0.910163164138794
<i>Coach writes about it,neutral,0.94268798828125
in her notebook.</i>,neutral,0.6751236915588379
<i>Yes!</i>,anger,0.30145955085754395
<i>More like that.</i>,neutral,0.8110256195068359
"[Disgust] Oh, no!",disgust,0.9801495671272278
They're using Riley's,neutral,0.9131200909614563
imagination against her.,anger,0.42337271571159363
"<i>Val and her friends like us now,</i>",neutral,0.8139814734458923
"<i>but if we don't make the team,</i>",sadness,0.46605801582336426
<i>will they like us tomorrow?</i>,neutral,0.7715567350387573
[sighs],disgust,0.4457285702228546
"Okay, let's go to number three.",neutral,0.7877083420753479
- [both cheering],joy,0.9808863997459412
"- Bree and Grace's team win,",joy,0.7807456851005554
- and we look stupid.,anger,0.6760957837104797
- [groans],neutral,0.8679100871086121
"Number 22. Val passes to us,",neutral,0.9172205924987793
and we miss it. [gasps],sadness,0.9492260813713074
We can't let her,sadness,0.6407253742218018
do this to Riley.,neutral,0.7159019112586975
We have to shut this down.,anger,0.41129231452941895
- [worker groans],neutral,0.43760624527931213
"- [Anxiety] <i>Love it, 37.</i>",fear,0.9471384286880493
<i>Riley hits the puck,neutral,0.9153168797492981
into her own net.</i>,neutral,0.9055204391479492
- Why are you drawing a hippo?,surprise,0.8802785873413086
- I'm not.,neutral,0.6576170921325684
I... [stammers],neutral,0.8113533854484558
I'm drawing Riley!,joy,0.5274051427841187
"Joy, you forgot her ponytail.",surprise,0.44860246777534485
"Oh, I love her pony tail. Yes!",joy,0.9002489447593689
Riley scores,neutral,0.7526291012763977
and everyone hugs her?,surprise,0.43351173400878906
"81, that is not helping.",sadness,0.4492047131061554
Riley paints her nails,neutral,0.8604010939598083
to match her jersey.,neutral,0.8498755097389221
Everybody copies her.,neutral,0.8190944790840149
And she is so cool.,joy,0.5717787146568298
Riley wears knee pads.,neutral,0.8455213904380798
We buy flowers,neutral,0.7887623310089111
for the losing team!,sadness,0.6746376752853394
What? I can't always be,surprise,0.9051268696784973
the rage guy.,anger,0.971997857093811
"No, no. I liked it.",joy,0.8862003684043884
Nail polish? Knee pads?,neutral,0.5490646958351135
I'm starting to think you guys,neutral,0.5065220594406128
don't understand the assignment.,sadness,0.3965334892272949
- [can clatters],neutral,0.33239319920539856
- What...,surprise,0.5586024522781372
[muffled cheering],anger,0.8756468892097473
[sighs in relief],sadness,0.4885626435279846
What? Who sent that,surprise,0.920695960521698
projection to Riley?,surprise,0.5480454564094543
- Why would I know that?,surprise,0.8795362114906311
- Don't look at me.,fear,0.6233096122741699
[groans],neutral,0.9251315593719482
- [keys clacking],neutral,0.8370509147644043
- [console beeping],neutral,0.6927650570869446
What is going on?,surprise,0.6486635208129883
Who is sending,surprise,0.5188595056533813
all this positive...,neutral,0.6848931908607483
<i>Joy.</i>,joy,0.8033766746520996
- <i>I know you're in there.</i>,surprise,0.6249590516090393
- [workers gasping],disgust,0.3558981716632843
- [worker 1] Is that really her?,surprise,0.8644301295280457
- [worker 2] Is she really here?,surprise,0.8093304634094238
[worker 3],neutral,0.8629855513572693
Joy from Headquarters?,surprise,0.8572530746459961
The mind police,neutral,0.7594571709632874
are on their way.,neutral,0.8505173921585083
[shuts down],anger,0.32730716466903687
"Well, I think we gave it",neutral,0.9318968057632446
our best shot.,joy,0.9563862085342407
Don't listen to Anxiety.,fear,0.672315239906311
She's using these horrible,disgust,0.8156630396842957
projections to change Riley.,neutral,0.9222305417060852
"<i>Joy, I'm doing this for you!</i>",joy,0.9123232364654541
This is all,neutral,0.923151433467865
so Riley can be happier.,joy,0.7723971009254456
"If you wanted her to be happy,",neutral,0.5409319400787354
then you'd stop hurting her.,anger,0.6488989591598511
Who's with me?,surprise,0.6485046148300171
- [worker 4] Uh-uh.,neutral,0.6381623148918152
- [workers whimpering],sadness,0.35164302587509155
Really? Nothing?,surprise,0.947587788105011
"[Anxiety] <i>Sorry, Joy.</i>",sadness,0.8107717037200928
- [screen chimes],neutral,0.7574672102928162
"- Yeah! I see you, 87.",surprise,0.6395252346992493
A cat.,disgust,0.8484935760498047
"A little off-topic,",neutral,0.8944303393363953
but I'll take it.,neutral,0.7016346454620361
Who else? Come on!,anger,0.7066070437431335
<i>What if Riley is better than Val</i>,neutral,0.37114429473876953
<i>and then Val hates her?</i>,anger,0.6983866691589355
Or what if Riley is better,neutral,0.7772216796875
than Val and Val respects her?,neutral,0.7641571164131165
- [screens chiming],neutral,0.7071908712387085
- [Joy] Yeah! There we go!,joy,0.724786102771759
[sighs softly],sadness,0.748194694519043
What if Riley is so bad she,fear,0.5485153198242188
has to give up hockey forever?,sadness,0.6214085817337036
What if Riley does so well,neutral,0.5613903403282166
"that the coach cries,",sadness,0.8970354199409485
"and the Olympics call,",neutral,0.8836565017700195
and she rallies,neutral,0.7214540839195251
a weary nation to victory?,sadness,0.8276543617248535
"Uh, Joy,",neutral,0.9068627953529358
reality is also a thing.,neutral,0.8662389516830444
[screens chiming],neutral,0.8138879537582397
No!,anger,0.5688469409942627
Anxiety has got you all,fear,0.9023381471633911
"chained to desks,",neutral,0.6474406123161316
drawing nightmares!,fear,0.9535094499588013
But you don't have to,neutral,0.8834165334701538
take it anymore!,anger,0.9574372172355652
Pencils down! Projections off!,neutral,0.5508988499641418
Yeah!,surprise,0.4714649021625519
- Enough is enough!,anger,0.502907931804657
- [worker cheering],joy,0.9834752082824707
[gasps] My projections!,surprise,0.7828930020332336
Pillow fight!,joy,0.31714531779289246
[all laughing],joy,0.6461085081100464
[all cheering],joy,0.96319979429245
For Riley!,neutral,0.40171894431114197
- <i>We need to be prepared.</i>,fear,0.4785102307796478
- [screen shatters],sadness,0.5678137540817261
Oh! No!,surprise,0.7196395397186279
[sighs in relief],sadness,0.4885626435279846
"Okay, it's time to go!",anger,0.5019704103469849
"Yeah, I think so.",neutral,0.9192123413085938
"- Bring it on, coppers!",joy,0.466518372297287
"- [Joy] Oh, no, no, no.",surprise,0.3961634933948517
[cop blows whistle],anger,0.4442014694213867
- [worker cheers],joy,0.9556959867477417
- [cop groans],disgust,0.6081346273422241
"[cop] Hey, get back here!",joy,0.624798059463501
Quick! To the Parade,surprise,0.5448335409164429
of Future Careers!,neutral,0.45567744970321655
[workers chattering],disgust,0.5132971405982971
Grab a balloon!,anger,0.6214043498039246
"- [Disgust] Oh, a pastry chef!",disgust,0.9874424338340759
- [Joy] Underpaid!,anger,0.2903851270675659
- [Fear] Art teacher!,fear,0.9877827763557434
- [Joy] Underappreciated.,joy,0.8226505517959595
"- Oh, ethnomusicologist!",surprise,0.7745215892791748
- I don't understand,surprise,0.6829895973205566
what that is. Oh!,surprise,0.9238982200622559
Supreme Court justice!,surprise,0.7716261148452759
- That's the one!,surprise,0.7529144287109375
- I trust her judgment.,neutral,0.463361918926239
Get back here!,neutral,0.4115573465824127
- [Disgust] Move!,disgust,0.9730345606803894
- [cop] They're getting away!,anger,0.3747977018356323
[chuckles] Yes! Now Riley can,surprise,0.47205498814582825
get some sleep.,neutral,0.6249964833259583
[Fear sobbing],fear,0.9711102843284607
I miss the jar!,sadness,0.927452027797699
Joy doesn't get it.,sadness,0.3567599952220917
"Without our projections,",sadness,0.5127215385437012
we won't be prepared.,neutral,0.5180947184562683
Tomorrow's game is everything.,neutral,0.8142445087432861
Coach will either,neutral,0.9379886388778687
make us a Fire Hawk,neutral,0.8817062377929688
or doom us,sadness,0.7239886522293091
to a friendless future.,neutral,0.4766252934932709
I wish we knew what,surprise,0.48522210121154785
Coach thought about us.,disgust,0.718848705291748
- [gasps] Her notebook!,surprise,0.48022204637527466
- Yes! That's a great idea!,joy,0.918731153011322
[Dani] <i>Everything Coach thinks,neutral,0.8928617238998413
about you is in there.</i>,neutral,0.5446780323982239
All we got to do is sneak,neutral,0.7549415826797485
into her office,neutral,0.493379682302475
- and read it.,neutral,0.9270371198654175
- [Embarrassment whimpers],disgust,0.9535856246948242
"[Anxiety] <i>Come on, Riley.",fear,0.9783018827438354
Move those feet.</i>,neutral,0.9310015439987183
She doesn't want to?,disgust,0.5261715054512024
"Uh, are we pushing her too hard?",disgust,0.30204394459724426
We got to see,joy,0.5336981415748596
what's in the notebook!,surprise,0.9104164242744446
It's the only way for us,neutral,0.8895072340965271
to know how we can do better.,neutral,0.6998481154441833
"Oh, Riley, no.",neutral,0.3411766290664673
[whimpers] Oh. Hmm.,disgust,0.46358609199523926
[whispering],disgust,0.7822982668876648
"Joy? Come in, Joy.",neutral,0.4529975652694702
"[Joy loudly, over radio]",neutral,0.7275604605674744
<i>Sadness?</i>,sadness,0.9849958419799805
[muffled],anger,0.8845477104187012
"<i>Sadness, what's wrong?</i>",sadness,0.985076367855072
Why is Riley awake again?,surprise,0.5642711520195007
- Over.,neutral,0.7624445557594299
- [Fear screaming],fear,0.9792631268501282
Anxiety is making Riley,fear,0.9432423710823059
break into the coach's office.,anger,0.3825441300868988
- What?,surprise,0.9411997199058533
- She knows better than that.,neutral,0.8592647314071655
She will once we get her,neutral,0.9572260975837708
Sense of Self back.,neutral,0.7214128971099854
"Sadness, you have to stop her.",sadness,0.9768543839454651
<i>Just don't get caught.</i>,fear,0.34332984685897827
- <i>Over!</i>,neutral,0.37483152747154236
- [radio beeps],neutral,0.5439005494117737
[♪ tense music playing],neutral,0.7027703523635864
[door clatters],anger,0.45853450894355774
[Sadness] Psst.,sadness,0.9762187004089355
Psst!,surprise,0.34432536363601685
- [distant clattering],neutral,0.45703616738319397
- [footsteps approaching],fear,0.43051403760910034
- [door closes],neutral,0.46554386615753174
- [gasps],neutral,0.6995549201965332
[footsteps approaching],fear,0.6709100604057312
[lock clicking],neutral,0.9017418622970581
[breathing heavily],disgust,0.7270299196243286
[Anxiety and Envy exclaiming],fear,0.9544482231140137
[sighs in relief],sadness,0.4885626435279846
"- No, Riley, no.",neutral,0.8651694655418396
- [Ennui yawns],neutral,0.5858269333839417
[yawns],joy,0.5019993185997009
Oh!,surprise,0.8990018963813782
[sniffles],neutral,0.7100306153297424
Why did she stop?,anger,0.7401120662689209
[gasps] Sadness?,sadness,0.977959156036377
Ennui! Where's your phone?,surprise,0.599059522151947
"Ooh, la, la, my phone?",surprise,0.7621161341667175
Where is my phone?,neutral,0.6130455136299133
Seriously?,surprise,0.9458245635032654
This is not happening!,anger,0.6581318378448486
"No, no, no!",fear,0.5004587173461914
"Okay, she's got to be here",neutral,0.618020236492157
somewhere. Find her.,neutral,0.9197049736976624
- Gotcha!,joy,0.6779974699020386
- [books clatter],neutral,0.7679073810577393
[sighs in relief],sadness,0.4885626435279846
Sadness.,sadness,0.9730008244514465
[Sadness] Uh... No.,sadness,0.9665669202804565
[sighs] I know Riley,sadness,0.6782736778259277
sneaking around feels wrong.,sadness,0.8343316912651062
This isn't who Riley is.,neutral,0.8462015390396118
It's not about who Riley is.,neutral,0.956987738609314
It's about who she needs to be.,neutral,0.9396306276321411
[gasps],neutral,0.8055470585823059
[gasps],neutral,0.8055470585823059
"""Not ready yet""?",neutral,0.6815510392189026
Wait. Coach already decided?,surprise,0.7554723620414734
We're not making the team?,surprise,0.6524352431297302
No. We have one day left.,neutral,0.8981820344924927
What do we do? What can we do?,fear,0.5466011762619019
"- Okay, okay, okay.",neutral,0.2693607211112976
- What would Val do?,fear,0.5089586973190308
"Uh, well, we're just gonna",neutral,0.8473759889602661
have to change Coach's mind.,sadness,0.447055846452713
Which means,neutral,0.7703131437301636
we're gonna need ideas.,neutral,0.6751112341880798
Lots of them.,neutral,0.7725927829742432
[thunder rumbles distantly],fear,0.6063610315322876
- [thunder rumbling],sadness,0.4459608197212219
- Ow!,surprise,0.4674956798553467
"Oh, no. It's a Brainstorm!",surprise,0.7024073600769043
- [all screaming],anger,0.5086983442306519
- [Fear] Too close!,fear,0.979462206363678
Hog the puck?,surprise,0.4054565131664276
Trash talk the other team?,neutral,0.6018403768539429
- [laughing] Ooh!,joy,0.6286478638648987
- Yes!,joy,0.31348249316215515
We can't let these bad ideas,disgust,0.38449716567993164
get to Riley. [grunts],neutral,0.7350831627845764
Joy!,joy,0.8137962222099304
[rumbling],neutral,0.27186352014541626
- Smash as many as you can!,neutral,0.4196898937225342
- Joy!,joy,0.8976777195930481
Joy!,joy,0.8137962222099304
[all screaming],anger,0.7261609435081482
I'll start sorting these into,neutral,0.9254016876220703
ideas I wish I'd thought of.,surprise,0.5604398250579834
"Oh, no, no, no.",disgust,0.34171560406684875
None of these are good enough.,neutral,0.749732255935669
We need more. Get more!,neutral,0.6179925799369812
[grunting],disgust,0.5870199203491211
Get on the balloon!,anger,0.3963017463684082
[grunting] Whoa!,surprise,0.8259303569793701
"[grunting, spits]",disgust,0.8457465171813965
This is worse than the broccoli!,disgust,0.9520824551582336
[breathing heavily],disgust,0.7270299196243286
[gasps] Quick! Grab an idea.,neutral,0.5792397856712341
"[grunts, screams]",disgust,0.5565637350082397
- Whoa!,surprise,0.9038791060447693
- These ideas are too small.,neutral,0.6955135464668274
These ideas are too small!,surprise,0.4755006730556488
We need something bigger.,neutral,0.9226913452148438
[gasps],neutral,0.8055470585823059
That's our way out!,joy,0.3167155981063843
[panting],disgust,0.4002476632595062
Ready?,neutral,0.7957932353019714
- [Joy grunts],neutral,0.7593194246292114
- [all screaming],anger,0.5086983442306519
Joy! We need this idea!,joy,0.8359887003898621
If Riley takes,neutral,0.8671090602874756
"one of these ideas,",neutral,0.8768265843391418
it could be a disaster!,fear,0.6194798350334167
"Joy, the only way out is up.",neutral,0.37457048892974854
[all screaming],anger,0.7261609435081482
[all grunt],disgust,0.41333502531051636
[thuds],neutral,0.5993871688842773
That's a big idea!,surprise,0.45283982157707214
Whoa! I like it.,joy,0.695455014705658
"- Oh, no.",neutral,0.3511427640914917
- [all screaming],anger,0.5086983442306519
Hold me!,anger,0.7880039215087891
- Seriously. Hold me!,anger,0.6948242783546448
- [Disgust screaming],disgust,0.9780656695365906
[Anger screaming],anger,0.9811998009681702
"[Disgust] Fear,",disgust,0.937188982963562
you have a parachute?,surprise,0.922538161277771
"[Fear] Uh, yes.",fear,0.9303287863731384
"The real question is,",neutral,0.9067284464836121
why don't any of you?,surprise,0.4705888628959656
[Disgust laughs],disgust,0.9808201193809509
- [Fear] Land! Yes!,fear,0.9732577800750732
- [Disgust] Yes!,disgust,0.9832711815834045
- [Fear] Stuck the landing!,fear,0.9772624969482422
- We did it!,anger,0.436435729265213
- We made it!,surprise,0.3731074035167694
- [Anger laughing],anger,0.8668931126594543
"Come on,",neutral,0.5753133296966553
to the Back of the Mind!,surprise,0.7295061945915222
"You're finished, Anxiety!",fear,0.6125102043151855
[warbling weakly],neutral,0.6177145838737488
Coach is right.,neutral,0.9342147707939148
Riley isn't ready.,neutral,0.5336937308311462
But we're so close,surprise,0.44283971190452576
to a new Riley who is.,surprise,0.6955068111419678
This is what we're missing.,neutral,0.87498939037323
We show them we're a Fire Hawk,neutral,0.8868054151535034
who will do whatever it takes.,neutral,0.8129636645317078
[♪ thrilling music playing],joy,0.9621039032936096
"Finally, we're one of them!",surprise,0.38982078433036804
"What do you think, Sadness?",sadness,0.8081206679344177
"- Well, I...",neutral,0.6137808561325073
- Awesome!,joy,0.9024874567985535
[Envy],neutral,0.9438496232032776
<i>Red is really our color.</i>,neutral,0.8951248526573181
"[Bree] Yeah, no,",disgust,0.6487970948219299
"I mean, it's so much fun.",joy,0.9866976141929626
[Bree chuckling],neutral,0.37500107288360596
"Okay, it's giving jealousy.",disgust,0.4988987445831299
I'm sorry.,sadness,0.9113796353340149
[scoffs],neutral,0.6531535983085632
They wouldn't know cool,surprise,0.4740613102912903
if it hit them in the face.,anger,0.900883674621582
[Valentina],neutral,0.9055547118186951
"Hey, Michigan.",neutral,0.48800966143608093
"Oh! Rocking the red, huh?",joy,0.47477033734321594
- Yes!,joy,0.31348249316215515
- We are in.,neutral,0.8720536231994629
[chuckles] I hope it's okay.,neutral,0.8186975121498108
I know I'm not officially,neutral,0.6916568279266357
"a Fire Hawk yet,",neutral,0.6832637190818787
but I figured since we're,neutral,0.8385899066925049
on the same team,neutral,0.719691812992096
"we should match, right?",neutral,0.5179815888404846
